DATABASE KODE SKU,,3,4,5,6,7,8,9,10,11
,,,,,,,,,,
Kode Variant(*),Kode(*),Japit Fashion,Nama Barang,Nama Variant(*),Ukuran(*),Tier,Gender,Seri,Series,Version
SJ2A39CA9,SJ2ACA9,Jepit,LADIES CLASSIC 9 CERAMIC,"LADIES CLASSIC 9, 39, CERAMIC",39,5,LADIES,CLASSICV1,CLASSIC,V0
SJ2A04CA9,SJ2ACA9,Jepit,LADIES CLASSIC 9 CERAMIC,"LADIES CLASSIC 9, 39/40, CERAMIC",39/40,5,LADIES,CLASSICV1,CLASSIC,V0
SJ2A40CA9,SJ2ACA9,Jepit,LADIES CLASSIC 9 CERAMIC,"LADIES CLASSIC 9, 40, CERAMIC",40,5,LADIES,CLASSICV1,CLASSIC,V0
SJ2A41CA9,SJ2ACA9,Jepit,LADIES CLASSIC 9 CERAMIC,"LADIES CLASSIC 9, 41, CERAMIC",41,5,LADIES,CLASSICV1,CLASSIC,V0
SJ2A05CA9,SJ2ACA9,Jepit,LADIES CLASSIC 9 CERAMIC,"LADIES CLASSIC 9, 41/42, CERAMIC",41/42,5,LADIES,CLASSICV1,CLASSIC,V0
L1CM05Z36,L1CM05,Jepit,LADIES CLASSIC METALIC 05 TEAL GREEN,"LADIES CLASSIC METALIC 05, 36, TEAL GREEN",36,3,LADIES,CLASSICV2,CLASSIC,V0
L1CM05Z37,L1CM05,Jepit,LADIES CLASSIC METALIC 05 TEAL GREEN,"LADIES CLASSIC METALIC 05, 37, TEAL GREEN",37,3,LADIES,CLASSICV2,CLASSIC,V0
L1CM05Z38,L1CM05,Jepit,LADIES CLASSIC METALIC 05 TEAL GREEN,"LADIES CLASSIC METALIC 05, 38, TEAL GREEN",38,3,LADIES,CLASSICV2,CLASSIC,V0
L1CM05Z39,L1CM05,Jepit,LADIES CLASSIC METALIC 05 TEAL GREEN,"LADIES CLASSIC METALIC 05, 39, TEAL GREEN",39,3,LADIES,CLASSICV2,CLASSIC,V0
L1CM05Z40,L1CM05,Jepit,LADIES CLASSIC METALIC 05 TEAL GREEN,"LADIES CLASSIC METALIC 05, 40, TEAL GREEN",40,3,LADIES,CLASSICV2,CLASSIC,V0
L1CM05Z41,L1CM05,Jepit,LADIES CLASSIC METALIC 05 TEAL GREEN,"LADIES CLASSIC METALIC 05, 41, TEAL GREEN",41,3,LADIES,CLASSICV2,CLASSIC,V0
L1CM01Z36,L1CM01,Jepit,LADIES CLASSIC METALIC 1 BLACK0GOLD,"LADIES CLASSIC METALIC 1, 36, BLACK0GOLD",36,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM01Z38,L1CM01,Jepit,LADIES CLASSIC METALIC 1 BLACK0GOLD,"LADIES CLASSIC METALIC 1, 38, BLACK0GOLD",38,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM01Z40,L1CM01,Jepit,LADIES CLASSIC METALIC 1 BLACK0GOLD,"LADIES CLASSIC METALIC 1, 40, BLACK0GOLD",40,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM01Z41,L1CM01,Jepit,LADIES CLASSIC METALIC 1 BLACK0GOLD,"LADIES CLASSIC METALIC 1, 41, BLACK0GOLD",41,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM02Z36,L1CM02,Jepit,LADIES CLASSIC METALIC 2 BLEACH SAND,"LADIES CLASSIC METALIC 2, 36, BLEACH SAND",36,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM02Z37,L1CM02,Jepit,LADIES CLASSIC METALIC 2 BLEACH SAND,"LADIES CLASSIC METALIC 2, 37, BLEACH SAND",37,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM02Z38,L1CM02,Jepit,LADIES CLASSIC METALIC 2 BLEACH SAND,"LADIES CLASSIC METALIC 2, 38, BLEACH SAND",38,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM02Z39,L1CM02,Jepit,LADIES CLASSIC METALIC 2 BLEACH SAND,"LADIES CLASSIC METALIC 2, 39, BLEACH SAND",39,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM02Z40,L1CM02,Jepit,LADIES CLASSIC METALIC 2 BLEACH SAND,"LADIES CLASSIC METALIC 2, 40, BLEACH SAND",40,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM02Z41,L1CM02,Jepit,LADIES CLASSIC METALIC 2 BLEACH SAND,"LADIES CLASSIC METALIC 2, 41, BLEACH SAND",41,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM03Z36,L1CM03,Jepit,LADIES CLASSIC METALIC 3 BALLET ROSE,"LADIES CLASSIC METALIC 3, 36, BALLET ROSE",36,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM03Z37,L1CM03,Jepit,LADIES CLASSIC METALIC 3 BALLET ROSE,"LADIES CLASSIC METALIC 3, 37, BALLET ROSE",37,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM03Z38,L1CM03,Jepit,LADIES CLASSIC METALIC 3 BALLET ROSE,"LADIES CLASSIC METALIC 3, 38, BALLET ROSE",38,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM03Z39,L1CM03,Jepit,LADIES CLASSIC METALIC 3 BALLET ROSE,"LADIES CLASSIC METALIC 3, 39, BALLET ROSE",39,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM03Z40,L1CM03,Jepit,LADIES CLASSIC METALIC 3 BALLET ROSE,"LADIES CLASSIC METALIC 3, 40, BALLET ROSE",40,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM03Z41,L1CM03,Jepit,LADIES CLASSIC METALIC 3 BALLET ROSE,"LADIES CLASSIC METALIC 3, 41, BALLET ROSE",41,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM04Z36,L1CM04,Jepit,LADIES CLASSIC METALIC 4 GINGER SNAP,"LADIES CLASSIC METALIC 4, 36, GINGER SNAP",36,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM04Z37,L1CM04,Jepit,LADIES CLASSIC METALIC 4 GINGER SNAP,"LADIES CLASSIC METALIC 4, 37, GINGER SNAP",37,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM04Z38,L1CM04,Jepit,LADIES CLASSIC METALIC 4 GINGER SNAP,"LADIES CLASSIC METALIC 4, 38, GINGER SNAP",38,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM04Z39,L1CM04,Jepit,LADIES CLASSIC METALIC 4 GINGER SNAP,"LADIES CLASSIC METALIC 4, 39, GINGER SNAP",39,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM04Z40,L1CM04,Jepit,LADIES CLASSIC METALIC 4 GINGER SNAP,"LADIES CLASSIC METALIC 4, 40, GINGER SNAP",40,1,LADIES,CLASSICV2,CLASSIC,V0
L1CM04Z41,L1CM04,Jepit,LADIES CLASSIC METALIC 4 GINGER SNAP,"LADIES CLASSIC METALIC 4, 41, GINGER SNAP",41,1,LADIES,CLASSICV2,CLASSIC,V0
L1CP01Z36,L1CP01,Jepit,LADIES CLASSIC PASTEL 1 HAZELNUT,"LADIES CLASSIC PASTEL 1, 36, HAZELNUT",36,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP01Z37,L1CP01,Jepit,LADIES CLASSIC PASTEL 1 HAZELNUT,"LADIES CLASSIC PASTEL 1, 37, HAZELNUT",37,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP01Z38,L1CP01,Jepit,LADIES CLASSIC PASTEL 1 HAZELNUT,"LADIES CLASSIC PASTEL 1, 38, HAZELNUT",38,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP01Z39,L1CP01,Jepit,LADIES CLASSIC PASTEL 1 HAZELNUT,"LADIES CLASSIC PASTEL 1, 39, HAZELNUT",39,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP01Z40,L1CP01,Jepit,LADIES CLASSIC PASTEL 1 HAZELNUT,"LADIES CLASSIC PASTEL 1, 40, HAZELNUT",40,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP01Z41,L1CP01,Jepit,LADIES CLASSIC PASTEL 1 HAZELNUT,"LADIES CLASSIC PASTEL 1, 41, HAZELNUT",41,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP02Z36,L1CP02,Jepit,LADIES CLASSIC PASTEL 2 LILAC,"LADIES CLASSIC PASTEL 2, 36, LILAC",36,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP02Z37,L1CP02,Jepit,LADIES CLASSIC PASTEL 2 LILAC,"LADIES CLASSIC PASTEL 2, 37, LILAC",37,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP02Z38,L1CP02,Jepit,LADIES CLASSIC PASTEL 2 LILAC,"LADIES CLASSIC PASTEL 2, 38, LILAC",38,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP02Z39,L1CP02,Jepit,LADIES CLASSIC PASTEL 2 LILAC,"LADIES CLASSIC PASTEL 2, 39, LILAC",39,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP02Z40,L1CP02,Jepit,LADIES CLASSIC PASTEL 2 LILAC,"LADIES CLASSIC PASTEL 2, 40, LILAC",40,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP02Z41,L1CP02,Jepit,LADIES CLASSIC PASTEL 2 LILAC,"LADIES CLASSIC PASTEL 2, 41, LILAC",41,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP03Z36,L1CP03,Jepit,LADIES CLASSIC PASTEL 3 CANDY PINK,"LADIES CLASSIC PASTEL 3, 36, CANDY PINK",36,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP03Z37,L1CP03,Jepit,LADIES CLASSIC PASTEL 3 CANDY PINK,"LADIES CLASSIC PASTEL 3, 37, CANDY PINK",37,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP03Z38,L1CP03,Jepit,LADIES CLASSIC PASTEL 3 CANDY PINK,"LADIES CLASSIC PASTEL 3, 38, CANDY PINK",38,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP03Z39,L1CP03,Jepit,LADIES CLASSIC PASTEL 3 CANDY PINK,"LADIES CLASSIC PASTEL 3, 39, CANDY PINK",39,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP03Z40,L1CP03,Jepit,LADIES CLASSIC PASTEL 3 CANDY PINK,"LADIES CLASSIC PASTEL 3, 40, CANDY PINK",40,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP03Z41,L1CP03,Jepit,LADIES CLASSIC PASTEL 3 CANDY PINK,"LADIES CLASSIC PASTEL 3, 41, CANDY PINK",41,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP04Z36,L1CP04,Jepit,LADIES CLASSIC PASTEL 4 STEEL BLUE,"LADIES CLASSIC PASTEL 4, 36, STEEL BLUE",36,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP04Z37,L1CP04,Jepit,LADIES CLASSIC PASTEL 4 STEEL BLUE,"LADIES CLASSIC PASTEL 4, 37, STEEL BLUE",37,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP04Z38,L1CP04,Jepit,LADIES CLASSIC PASTEL 4 STEEL BLUE,"LADIES CLASSIC PASTEL 4, 38, STEEL BLUE",38,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP04Z39,L1CP04,Jepit,LADIES CLASSIC PASTEL 4 STEEL BLUE,"LADIES CLASSIC PASTEL 4, 39, STEEL BLUE",39,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP04Z40,L1CP04,Jepit,LADIES CLASSIC PASTEL 4 STEEL BLUE,"LADIES CLASSIC PASTEL 4, 40, STEEL BLUE",40,2,LADIES,CLASSICV2,CLASSIC,V0
L1CP04Z41,L1CP04,Jepit,LADIES CLASSIC PASTEL 4 STEEL BLUE,"LADIES CLASSIC PASTEL 4, 41, STEEL BLUE",41,2,LADIES,CLASSICV2,CLASSIC,V0
SJ2A03CL1,SJ2ACL1,Jepit,LADIES COLLAB 1 DOUGH DARLINGS,"LADIES COLLAB 1, 37/38, DOUGH DARLINGS",37/38,5,LADIES,COLLABV1,DOUGH DARLINGS,V0
SJ2A04CL1,SJ2ACL1,Jepit,LADIES COLLAB 1 DOUGH DARLINGS,"LADIES COLLAB 1, 39/40, DOUGH DARLINGS",39/40,5,LADIES,COLLABV1,DOUGH DARLINGS,V0
SJ2A05CL1,SJ2ACL1,Jepit,LADIES COLLAB 1 DOUGH DARLINGS,"LADIES COLLAB 1, 41/42, DOUGH DARLINGS",41/42,5,LADIES,COLLABV1,DOUGH DARLINGS,V0
SJ2A03CL2,SJ2ACL2,Jepit,LADIES COLLAB 2 ZUMA X HELLO KITTY NAVY,"LADIES COLLAB 2, 37/38, ZUMA X HELLO KITTY NAVY",37/38,5,LADIES,COLLABV1,HELLO KITTY,V0
SJ2A04CL2,SJ2ACL2,Jepit,LADIES COLLAB 2 ZUMA X HELLO KITTY NAVY,"LADIES COLLAB 2, 39/40, ZUMA X HELLO KITTY NAVY",39/40,5,LADIES,COLLABV1,HELLO KITTY,V0
SJ2A05CL2,SJ2ACL2,Jepit,LADIES COLLAB 2 ZUMA X HELLO KITTY NAVY,"LADIES COLLAB 2, 41/42, ZUMA X HELLO KITTY NAVY",41/42,5,LADIES,COLLABV1,HELLO KITTY,V0
SJ2A03CL3,SJ2ACL3,Fashion,LADIES COLLAB 3 ZUMA X GUDETAMA BEIGE,"LADIES COLLAB 3, 37/38, ZUMA X GUDETAMA BEIGE",37/38,5,LADIES,COLLABV1,GUDETAMA,V0
SJ2A04CL3,SJ2ACL3,Fashion,LADIES COLLAB 3 ZUMA X GUDETAMA BEIGE,"LADIES COLLAB 3, 39/40, ZUMA X GUDETAMA BEIGE",39/40,5,LADIES,COLLABV1,GUDETAMA,V0
SJ2A05CL3,SJ2ACL3,Fashion,LADIES COLLAB 3 ZUMA X GUDETAMA BEIGE,"LADIES COLLAB 3, 41/42, ZUMA X GUDETAMA BEIGE",41/42,5,LADIES,COLLABV1,GUDETAMA,V0
SJ2A03CL4,SJ2ACL4,Fashion,LADIES COLLAB 4 ZUMA X GUDETAMA BLACK,"LADIES COLLAB 4, 37/38, ZUMA X GUDETAMA BLACK",37/38,5,LADIES,COLLABV1,GUDETAMA,V0
SJ2A04CL4,SJ2ACL4,Fashion,LADIES COLLAB 4 ZUMA X GUDETAMA BLACK,"LADIES COLLAB 4, 39/40, ZUMA X GUDETAMA BLACK",39/40,5,LADIES,COLLABV1,GUDETAMA,V0
SJ2A05CL4,SJ2ACL4,Fashion,LADIES COLLAB 4 ZUMA X GUDETAMA BLACK,"LADIES COLLAB 4, 41/42, ZUMA X GUDETAMA BLACK",41/42,5,LADIES,COLLABV1,GUDETAMA,V0
SJ2A03CL5,SJ2ACL5,Fashion,LADIES COLLAB 5 ZUMA X GUDETAMA YELLOW,"LADIES COLLAB 5, 37/38, ZUMA X GUDETAMA YELLOW",37/38,5,LADIES,COLLABV1,GUDETAMA,V0
SJ2A04CL5,SJ2ACL5,Fashion,LADIES COLLAB 5 ZUMA X GUDETAMA YELLOW,"LADIES COLLAB 5, 39/40, ZUMA X GUDETAMA YELLOW",39/40,5,LADIES,COLLABV1,GUDETAMA,V0
SJ2A05CL5,SJ2ACL5,Fashion,LADIES COLLAB 5 ZUMA X GUDETAMA YELLOW,"LADIES COLLAB 5, 41/42, ZUMA X GUDETAMA YELLOW",41/42,5,LADIES,COLLABV1,GUDETAMA,V0
L2AZ36SV1,L2AZSV1,Jepit,LADIES COUPLE SERIES 1 GINGERSNAP,"LADIES COUPLE SERIES 1, 36, GINGERSNAP",36,6,LADIES,COUPLEV2,COUPLE,V0
L2AZ37SV1,L2AZSV1,Jepit,LADIES COUPLE SERIES 1 GINGERSNAP,"LADIES COUPLE SERIES 1, 37, GINGERSNAP",37,6,LADIES,COUPLEV2,COUPLE,V0
L2AZ38SV1,L2AZSV1,Jepit,LADIES COUPLE SERIES 1 GINGERSNAP,"LADIES COUPLE SERIES 1, 38, GINGERSNAP",38,6,LADIES,COUPLEV2,COUPLE,V0
L2AZ39SV1,L2AZSV1,Jepit,LADIES COUPLE SERIES 1 GINGERSNAP,"LADIES COUPLE SERIES 1, 39, GINGERSNAP",39,6,LADIES,COUPLEV2,COUPLE,V0
L2AZ40SV1,L2AZSV1,Jepit,LADIES COUPLE SERIES 1 GINGERSNAP,"LADIES COUPLE SERIES 1, 40, GINGERSNAP",40,6,LADIES,COUPLEV2,COUPLE,V0
L2AZ41SV1,L2AZSV1,Jepit,LADIES COUPLE SERIES 1 GINGERSNAP,"LADIES COUPLE SERIES 1, 41, GINGERSNAP",41,6,LADIES,COUPLEV2,COUPLE,V0
L2AZ36SV2,L2AZSV2,Jepit,LADIES COUPLE SERIES 2 TURQUOISE SILVER,"LADIES COUPLE SERIES 2, 36, TURQUOISE SILVER",36,6,LADIES,COUPLEV2,COUPLE,V0
L2AZ37SV2,L2AZSV2,Jepit,LADIES COUPLE SERIES 2 TURQUOISE SILVER,"LADIES COUPLE SERIES 2, 37, TURQUOISE SILVER",37,6,LADIES,COUPLEV2,COUPLE,V0
L2AZ38SV2,L2AZSV2,Jepit,LADIES COUPLE SERIES 2 TURQUOISE SILVER,"LADIES COUPLE SERIES 2, 38, TURQUOISE SILVER",38,6,LADIES,COUPLEV2,COUPLE,V0
L2AZ39SV2,L2AZSV2,Jepit,LADIES COUPLE SERIES 2 TURQUOISE SILVER,"LADIES COUPLE SERIES 2, 39, TURQUOISE SILVER",39,6,LADIES,COUPLEV2,COUPLE,V0
L2AZ40SV2,L2AZSV2,Jepit,LADIES COUPLE SERIES 2 TURQUOISE SILVER,"LADIES COUPLE SERIES 2, 40, TURQUOISE SILVER",40,6,LADIES,COUPLEV2,COUPLE,V0
L2AZ41SV2,L2AZSV2,Jepit,LADIES COUPLE SERIES 2 TURQUOISE SILVER,"LADIES COUPLE SERIES 2, 41, TURQUOISE SILVER",41,6,LADIES,COUPLEV2,COUPLE,V0
L1EA10Z36,L1EA10,Fashion,LADIES ELSA 10 SILVER NAVY,"LADIES ELSA 10, 36, SILVER NAVY",36,1,LADIES,ELSAV2,ELSA,V0
E2A03EA10,E2AEA10,Fashion,LADIES ELSA 10 SILVER NAVY,"LADIES ELSA 10, 36, SILVER NAVY",36,6,LADIES,ELSAV2,ELSA,V0
E3EA10Z36,E3EA10,Fashion,LADIES ELSA 10 SILVER NAVY,"LADIES ELSA 10, 36, SILVER NAVY",36,1,LADIES,ELSAV2,ELSA,V0
L1EA10Z37,L1EA10,Fashion,LADIES ELSA 10 SILVER NAVY,"LADIES ELSA 10, 37, SILVER NAVY",37,1,LADIES,ELSAV2,ELSA,V0
E2A04EA10,E2AEA10,Fashion,LADIES ELSA 10 SILVER NAVY,"LADIES ELSA 10, 37, SILVER NAVY",37,6,LADIES,ELSAV2,ELSA,V0
E3EA10Z37,E3EA10,Fashion,LADIES ELSA 10 SILVER NAVY,"LADIES ELSA 10, 37, SILVER NAVY",37,1,LADIES,ELSAV2,ELSA,V0
E2A05EA10,E2AEA10,Fashion,LADIES ELSA 10 SILVER NAVY,"LADIES ELSA 10, 38, SILVER NAVY",38,6,LADIES,ELSAV2,ELSA,V0
E3EA10Z38,E3EA10,Fashion,LADIES ELSA 10 SILVER NAVY,"LADIES ELSA 10, 38, SILVER NAVY",38,1,LADIES,ELSAV2,ELSA,V0
L1EA10Z38,L1EA10,Fashion,LADIES ELSA 10 SILVER NAVY,"LADIES ELSA 10, 38, SILVER NAVY",38,1,LADIES,ELSAV2,ELSA,V0
E3EA10Z39,E3EA10,Fashion,LADIES ELSA 10 SILVER NAVY,"LADIES ELSA 10, 39, SILVER NAVY",39,1,LADIES,ELSAV2,ELSA,V0
E2A06EA10,E2AEA10,Fashion,LADIES ELSA 10 SILVER NAVY,"LADIES ELSA 10, 39, SILVER NAVY",39,6,LADIES,ELSAV2,ELSA,V0
L1EA10Z39,L1EA10,Fashion,LADIES ELSA 10 SILVER NAVY,"LADIES ELSA 10, 39, SILVER NAVY",39,1,LADIES,ELSAV2,ELSA,V0
E2A07EA10,E2AEA10,Fashion,LADIES ELSA 10 SILVER NAVY,"LADIES ELSA 10, 40, SILVER NAVY",40,6,LADIES,ELSAV2,ELSA,V0
L1EA10Z40,L1EA10,Fashion,LADIES ELSA 10 SILVER NAVY,"LADIES ELSA 10, 40, SILVER NAVY",40,1,LADIES,ELSAV2,ELSA,V0
E3EA10Z40,E3EA10,Fashion,LADIES ELSA 10 SILVER NAVY,"LADIES ELSA 10, 40, SILVER NAVY",40,1,LADIES,ELSAV2,ELSA,V0
L1EA11Z36,L1EA11,Fashion,LADIES ELSA 11 GINGERSNAP,"LADIES ELSA 11, 36, GINGERSNAP",36,1,LADIES,ELSAV2,ELSA,V0
E2A03EA11,E2AEA11,Fashion,LADIES ELSA 11 SILVER GINGERSNAP,"LADIES ELSA 11, 36, SILVER GINGERSNAP",36,6,LADIES,ELSAV2,ELSA,V0
L1EA11Z37,L1EA11,Fashion,LADIES ELSA 11 GINGERSNAP,"LADIES ELSA 11, 37, GINGERSNAP",37,1,LADIES,ELSAV2,ELSA,V0
E2A04EA11,E2AEA11,Fashion,LADIES ELSA 11 SILVER GINGERSNAP,"LADIES ELSA 11, 37, SILVER GINGERSNAP",37,6,LADIES,ELSAV2,ELSA,V0
L1EA11Z38,L1EA11,Fashion,LADIES ELSA 11 GINGERSNAP,"LADIES ELSA 11, 38, GINGERSNAP",38,1,LADIES,ELSAV2,ELSA,V0
E2A05EA11,E2AEA11,Fashion,LADIES ELSA 11 SILVER GINGERSNAP,"LADIES ELSA 11, 38, SILVER GINGERSNAP",38,6,LADIES,ELSAV2,ELSA,V0
L1EA11Z39,L1EA11,Fashion,LADIES ELSA 11 GINGERSNAP,"LADIES ELSA 11, 39, GINGERSNAP",39,1,LADIES,ELSAV2,ELSA,V0
E2A06EA11,E2AEA11,Fashion,LADIES ELSA 11 SILVER GINGERSNAP,"LADIES ELSA 11, 39, SILVER GINGERSNAP",39,6,LADIES,ELSAV2,ELSA,V0
L1EA11Z40,L1EA11,Fashion,LADIES ELSA 11 GINGERSNAP,"LADIES ELSA 11, 40, GINGERSNAP",40,1,LADIES,ELSAV2,ELSA,V0
E2A07EA11,E2AEA11,Fashion,LADIES ELSA 11 SILVER GINGERSNAP,"LADIES ELSA 11, 40, SILVER GINGERSNAP",40,6,LADIES,ELSAV2,ELSA,V0
L1EA11Z41,L1EA11,Fashion,LADIES ELSA 11 GINGERSNAP,"LADIES ELSA 11, 41, GINGERSNAP",41,1,LADIES,ELSAV2,ELSA,V0
L1EA12Z36,L1EA12,Fashion,LADIES ELSA 12 BROWINE GOLD,"LADIES ELSA 12, 36, BROWINE GOLD",36,2,LADIES,ELSAV2,ELSA,V0
L1EA12Z37,L1EA12,Fashion,LADIES ELSA 12 BROWINE GOLD,"LADIES ELSA 12, 37, BROWINE GOLD",37,2,LADIES,ELSAV2,ELSA,V0
L1EA12Z38,L1EA12,Fashion,LADIES ELSA 12 BROWINE GOLD,"LADIES ELSA 12, 38, BROWINE GOLD",38,2,LADIES,ELSAV2,ELSA,V0
L1EA12Z39,L1EA12,Fashion,LADIES ELSA 12 BROWINE GOLD,"LADIES ELSA 12, 39, BROWINE GOLD",39,2,LADIES,ELSAV2,ELSA,V0
L1EA12Z40,L1EA12,Fashion,LADIES ELSA 12 BROWINE GOLD,"LADIES ELSA 12, 40, BROWINE GOLD",40,2,LADIES,ELSAV2,ELSA,V0
L1EA06Z36,L1EA06,Fashion,LADIES ELSA 6 JET BLACK,"LADIES ELSA 6, 36, JET BLACK",36,1,LADIES,ELSAV2,ELSA,V0
E2A03EA6,E2AEA6,Fashion,LADIES ELSA 6 JET BLACK,"LADIES ELSA 6, 36, JET BLACK",36,6,LADIES,ELSAV2,ELSA,V0
L1EA06Z37,L1EA06,Fashion,LADIES ELSA 6 JET BLACK,"LADIES ELSA 6, 37, JET BLACK",37,1,LADIES,ELSAV2,ELSA,V0
E2A04EA6,E2AEA6,Fashion,LADIES ELSA 6 JET BLACK,"LADIES ELSA 6, 37, JET BLACK",37,6,LADIES,ELSAV2,ELSA,V0
L1EA06Z38,L1EA06,Fashion,LADIES ELSA 6 JET BLACK,"LADIES ELSA 6, 38, JET BLACK",38,1,LADIES,ELSAV2,ELSA,V0
E2A05EA6,E2AEA6,Fashion,LADIES ELSA 6 JET BLACK,"LADIES ELSA 6, 38, JET BLACK",38,6,LADIES,ELSAV2,ELSA,V0
E2A06EA6,E2AEA6,Fashion,LADIES ELSA 6 JET BLACK,"LADIES ELSA 6, 39, JET BLACK",39,6,LADIES,ELSAV2,ELSA,V0
L1EA06Z39,L1EA06,Fashion,LADIES ELSA 6 JET BLACK,"LADIES ELSA 6, 39, JET BLACK",39,1,LADIES,ELSAV2,ELSA,V0
L1EA06Z40,L1EA06,Fashion,LADIES ELSA 6 JET BLACK,"LADIES ELSA 6, 40, JET BLACK",40,1,LADIES,ELSAV2,ELSA,V0
E2A07EA6,E2AEA6,Fashion,LADIES ELSA 6 JET BLACK,"LADIES ELSA 6, 40, JET BLACK",40,6,LADIES,ELSAV2,ELSA,V0
L1EA07Z36,L1EA07,Fashion,LADIES ELSA 7 BLACK GOLD,"LADIES ELSA 7, 36, BLACK GOLD",36,1,LADIES,ELSAV2,ELSA,V0
E2A03EA7,E2AEA7,Fashion,LADIES ELSA 7 BLACK GOLD,"LADIES ELSA 7, 36, BLACK GOLD",36,6,LADIES,ELSAV2,ELSA,V0
E2A04EA7,E2AEA7,Fashion,LADIES ELSA 7 BLACK GOLD,"LADIES ELSA 7, 37, BLACK GOLD",37,6,LADIES,ELSAV2,ELSA,V0
L1EA07Z37,L1EA07,Fashion,LADIES ELSA 7 BLACK GOLD,"LADIES ELSA 7, 37, BLACK GOLD",37,1,LADIES,ELSAV2,ELSA,V0
E2A05EA7,E2AEA7,Fashion,LADIES ELSA 7 BLACK GOLD,"LADIES ELSA 7, 38, BLACK GOLD",38,6,LADIES,ELSAV2,ELSA,V0
L1EA07Z38,L1EA07,Fashion,LADIES ELSA 7 BLACK GOLD,"LADIES ELSA 7, 38, BLACK GOLD",38,1,LADIES,ELSAV2,ELSA,V0
E2A06EA7,E2AEA7,Fashion,LADIES ELSA 7 BLACK GOLD,"LADIES ELSA 7, 39, BLACK GOLD",39,6,LADIES,ELSAV2,ELSA,V0
L1EA07Z39,L1EA07,Fashion,LADIES ELSA 7 BLACK GOLD,"LADIES ELSA 7, 39, BLACK GOLD",39,1,LADIES,ELSAV2,ELSA,V0
L1EA07Z40,L1EA07,Fashion,LADIES ELSA 7 BLACK GOLD,"LADIES ELSA 7, 40, BLACK GOLD",40,1,LADIES,ELSAV2,ELSA,V0
E2A07EA7,E2AEA7,Fashion,LADIES ELSA 7 BLACK GOLD,"LADIES ELSA 7, 40, BLACK GOLD",40,6,LADIES,ELSAV2,ELSA,V0
E2A03EA8,E2AEA8,Fashion,LADIES ELSA 8 SILVER BLACK,"LADIES ELSA 8, 36, SILVER BLACK",36,6,LADIES,ELSAV2,ELSA,V0
L1EA08Z36,L1EA08,Fashion,LADIES ELSA 8 SILVER BLACK,"LADIES ELSA 8, 36, SILVER BLACK",36,1,LADIES,ELSAV2,ELSA,V0
L1EA08Z37,L1EA08,Fashion,LADIES ELSA 8 SILVER BLACK,"LADIES ELSA 8, 37, SILVER BLACK",37,1,LADIES,ELSAV2,ELSA,V0
E2A04EA8,E2AEA8,Fashion,LADIES ELSA 8 SILVER BLACK,"LADIES ELSA 8, 37, SILVER BLACK",37,6,LADIES,ELSAV2,ELSA,V0
E2A05EA8,E2AEA8,Fashion,LADIES ELSA 8 SILVER BLACK,"LADIES ELSA 8, 38, SILVER BLACK",38,6,LADIES,ELSAV2,ELSA,V0
